Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),Rho (slugs/ft^3),Absolute Viscosity,Kinematic Viscosity,Temperature (R),P_{SL} (psf),P_{Ambient} (psf),Turbulence Magnitude (ft/sec),Turbulence X Direction (deg),Wind V_{North} (ft/s),Wind V_{East} (ft/s),Wind V_{Down} (ft/s),Roll Turbulence (deg/sec),Pitch Turbulence (deg/sec),Yaw Turbulence (deg/sec),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/sensor/imu/time_us,/fdm/jsbsim/sensor/imu/accelX_true_fps2,/fdm/jsbsim/sensor/imu/accelY_true_fps2,/fdm/jsbsim/sensor/imu/accelZ_true_fps2,/fdm/jsbsim/sensor/gps/time_us,/fdm/jsbsim/sensor/gps/lat_true_rad,/fdm/jsbsim/sensor/gps/long_true_rad,/fdm/jsbsim/sensor/gps/alt_true_m,/fdm/jsbsim/sensor/gps/vNorth_true_mps,/fdm/jsbsim/sensor/gps/vEast_true_mps,/fdm/jsbsim/sensor/gps/vDown_true_mps,/fdm/jsbsim/sensor/pitot/time_us,/fdm/jsbsim/sensor/pitot/presStatic_true_Pa,/fdm/jsbsim/sensor/pitot/presTip_true_Pa,/fdm/jsbsim/sensor/pitot/temp_true_C
0.2,-0.0005755597540469786,-1.380732855243545e-06,-0.0001163212263931435,0.110188074423469,0.0001954254211032911,0.02222228428663834,3.748712380778682e-06,-0.002979860709070253,-0.002988491519125541,6.718639455e-14,0.03888227087,7.62286485801e-06,1087.78374075,9.169292452023839e-09,-7.622651657243491e-06,5.62697065423084e-08,-3.107329228411343e-06,0.001462374200044803,-3.884406087444516e-08,0.004197131404384912,0.07818473501413813,-0.001042901486824233,6.339221856904214,-0.1084433062131292,-31.42942592530749,9.169292452023839e-09,-7.622651657243491e-06,5.62697065423084e-08,1086.217466900717,-58.35307396078938,5.396651729300547e-06,3.089624293369756e-07,5.374826599374105e-06,5.396651730520694e-06,7.622655113299282e-06,2.011376863595699e-08,5.284994434035427e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003803694452219276,11.40340025440507,90.0007527159156,0.7036061666869805,-0.07022765296405735,0.07027344050550742,0.7036107465298845,-0.3819598135406852,0.916378093467863,-0.06301264021532101,0.1019180941513435,-0.3819605381431054,0.9163785414681556,-0.06300612493658797,0.101915378484539,0,0,44.533719491864,44.725800999859,-93.075866,-800221.6001204092,-14895780.80696522,14676417.30569035,-800433.4124454858,-14895769.4266088,14676417.30569035,0.00081472445578688,0.68772387877107,935.73195680231,200000.000000000087,6.33922168085467863,-0.108222029391497637,-31.4294223112643785,200000.000000000087,0.780612488039304941,-1.62448031584504826,285.420718671593079,2.32338527853362125e-06,6.13067668023969157e-09,1.6108663034939984e-08,200000.000000000087,97943.5179194631201,1.33663610690857687e-11,13.1448486231725621
0.22,0.001048922026201117,3.241757764252343e-06,0.0002113369433501232,0.03720573830003687,-9.360494324917622e-07,0.007507326844265257,0.001628230461375556,-0.002975238377445036,-0.002660833190807543,1.745116066e-13,0.06266472119,1.22854115849e-05,1087.7837407,-4.723533296267581e-08,1.228516817604166e-05,6.123332446915939e-08,-8.986063004882765e-07,0.0005656826788147939,-2.565453609984208e-07,0.004232845853623349,0.07881209321679328,-0.0004032091402975668,6.339224071453866,-0.1093417375599784,-31.42942613560532,-4.723533296267581e-08,1.228516817604166e-05,6.123332446915939e-08,1086.217551200508,-58.35150372277957,-8.80653730635588e-06,-4.937791499454223e-07,-8.551749565570071e-06,-8.806537308349358e-06,-1.228516363326866e-05,-3.41962454466334e-08,7.016384473892744e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003806866157265924,11.40340026353715,90.00075333824937,0.7036061648039876,-0.07022763392711615,0.07027345965495899,0.7036107484004854,-0.3819598384581083,0.9163780829624102,-0.06301264241293517,0.1019180938676716,-0.381960637378283,0.9163785769072856,-0.06300545890049566,0.1019150996706257,0,0,44.533719491864,44.725800999858,-93.075866,-800199.8757702294,-14895781.97401102,14676417.3056903,-800433.4124454891,-14895769.42660885,14676417.3056903,0.00089828593843169,0.68772387877107,935.73195680231,220000.000000000116,6.33922255621575204,-0.109139403101431692,-31.4294218508000398,220000.000000000116,0.780612488039301278,-1.62448031584504826,285.420718671593079,-3.74451787542028678e-06,-1.04230156121338596e-08,2.1385939876425084e-08,220000.000000000116,97943.5179194631201,4.47214613276462068e-12,13.1448486231725621
0.24,0.001396929089913533,3.922436998517256e-06,0.0002816035301023305,-0.00882303457059886,-0.0001200875251101972,-0.001771269852870397,0.001976237265072808,-0.002974559011166935,-0.002590565294946227,3.237586707e-13,0.08535356349,1.67335565815e-05,1087.78374069,-5.778107428424463e-08,1.673334862688621e-05,6.017429017007785e-08,1.12486964558923e-06,-3.454093617817622e-05,-6.514254978114566e-07,0.004257182940575743,0.07923175720968387,2.523228097205121e-05,6.339226125763655,-0.1099563285171708,-31.42942647383643,-5.778107428424463e-08,1.673334862688621e-05,6.017429017007785e-08,1086.217636122723,-58.34992267168224,-1.197831120858649e-05,-6.716536938634266e-07,-1.166537002288628e-05,-1.197831121130143e-05,-1.673334397483642e-05,-4.474324585303927e-08,7.150798472727881e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003833057794574038,11.40340033640267,90.00075851279075,0.7036061490384338,-0.07022747672797,0.0702736177520316,0.7036107640660857,-0.3819600441998517,0.9163779962155477,-0.06301266083540197,0.1019180913855323,-0.3819609174375581,0.9163785361046624,-0.06300480908989099,0.101914818656605,0,0,44.533719491863,44.725800999858,-93.075866,-800178.1514183569,-14895783.14102529,14676417.30569008,-800433.4124455014,-14895769.42660907,14676417.30569008,0.0009818474210765,0.68772387877107,935.73195680231,240000.000000000116,6.33922397131525361,-0.109845402318670002,-31.4294192461183606,240000.000000000116,0.780612488039286512,-1.62448031584504848,285.420718671593079,-5.10032324353014165e-06,-1.36377413360063694e-08,2.17956337448745808e-08,240000.000000000116,97943.5179194631201,1.55097064829715712e-11,13.1448486231725621
0.26,0.001053809486845914,1.051136064106626e-06,0.0002117738586564052,-0.02627421249030054,0.0001117543658186432,-0.005302758476034386,0.001633117392438065,-0.002977431667680539,-0.00266039361500768,1.87643205e-13,0.06497965102,1.27392533185e-05,1087.78374072,-2.295604062198648e-08,1.273904110714199e-05,6.985558965465112e-08,-2.437822295169784e-07,-0.0002948568578404198,-9.543875114417843e-06,0.004263440825863569,0.07940820901636425,0.0002167307551298042,6.339224777051048,-0.1102314782048428,-31.42943531056275,-2.295604062198648e-08,1.273904110714199e-05,6.985558965465112e-08,1086.217721406804,-58.34833570980897,-9.13266476987358e-06,-4.852500444009833e-07,-8.868344924908636e-06,-9.132664771946217e-06,-1.273903625866234e-05,-8.691487997658442e-09,7.385667210312212e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003860099714201864,11.4034003913923,90.00076385720421,0.7036061327618512,-0.07022731430241082,0.07027378085612106,0.703610780264208,-0.3819602566305424,0.9163779066707217,-0.06301267980359844,0.1019180886545874,-0.3819612041855713,0.9163784925036205,-0.06300415982513498,0.1019145373933621,0,0,44.533719491863,44.725800999857,-93.075866,-800156.427064782,-14895784.30800788,14676417.30568986,-800433.4124455134,-14895769.42660928,14676417.30568986,0.0010654089037213,0.68772387877107,935.73195680231,260000.000000000116,6.33922638422710349,-0.110192207287183916,-31.4294213106767941,260000.000000000116,0.780612488039272079,-1.62448031584504848,285.420718671593079,-3.88285825164027981e-06,-2.64916554168629314e-09,2.25115136570316222e-08,260000.000000000116,97943.5179194631201,1.11127895882108867e-11,13.1448486231725621
0.28,0.0005186842950089752,6.828135898913163e-07,0.0001046738809465788,-0.0248113017729478,-0.0001594014075145872,-0.004968092626928607,0.001097992023177616,-0.002977800880297617,-0.002767492705411745,4.681422881e-14,0.03245636585,6.36306689744e-06,1087.78374072,-6.1475326919395e-09,6.363063917651758e-06,3.591237422787742e-10,1.880000276004381e-07,-0.0003043684284199238,6.477563272527618e-06,0.004267865185838579,0.07942580222193041,0.0002125577216775532,6.339225212439335,-0.1102507303865495,-31.42941925451204,-6.1475326919395e-09,6.363063917651758e-06,3.591237422787742e-10,1086.217806742049,-58.34674713092555,-4.537227989257236e-06,-2.453257050734977e-07,-4.45443574575111e-06,-4.537227990288209e-06,-6.363063800306997e-06,-5.955244715988929e-09,1.989656476867565e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003877856830378892,11.40340041082749,90.00076735829799,0.7036061221351275,-0.07022720753794889,0.07027388786138732,0.7036107908598429,-0.3819603961385395,0.9163778478847976,-0.06301269213682457,0.101918086756063,-0.3819614180106926,0.9163784796609531,-0.06300350392519739,0.1019142569629071,0,0,44.533719491862,44.725800999856,-93.075866,-800134.7027095004,-14895785.47495871,14676417.30568972,-800433.4124455207,-14895769.42660942,14676417.30568972,0.0011489703863661,0.68772387877107,935.73195680231,280000.000000000116,6.33922686738286512,-0.110259467828582008,-31.4294321159918439,280000.000000000116,0.780612488039262753,-1.62448031584504848,285.420718671593079,-1.9394618463335727e-06,-1.81515858943342584e-09,6.06447294149233941e-10,280000.000000000116,97943.5179194631201,3.49065680867737278e-12,13.1448486231725621
0.3,9.097076035339258e-05,-1.360317728881734e-06,1.883154002757475e-05,-0.0148008057796218,0.0001770126486993841,-0.002987258516262966,0.000670278416281775,-0.00297984437028841,-0.002853334688953422,1.698809324e-15,0.006182772569,1.21213187101e-06,1087.78374074,-3.296639344488188e-09,1.209495655350061e-06,7.983147610632942e-08,9.699181673312637e-07,-0.0001967344504089502,-1.173743012642326e-05,0.004260180749189908,0.07933776681629716,0.0001484572976651749,6.339225992373795,-0.1101470212676964,-31.42943745623574,-3.296639344488188e-09,1.209495655350061e-06,7.983147610632942e-08,1086.217892050423,-58.3451593028687,-9.175669069006533e-07,-2.996009276962789e-08,-7.914777551341161e-07,-9.175669071093937e-07,-1.209490408167195e-06,1.255234599471621e-08,7.898774724464955e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003885011836625239,11.40340041292262,90.00076877808652,0.7036061178010894,-0.07022716448889262,0.07027393093703352,0.7036107951884335,-0.38196045234827,0.9163778242039584,-0.0630126971599167,0.1019180859145885,-0.381961548537353,0.9163785019228222,-0.0630028407148005,0.1019139775901403,0,0,44.533719491862,44.725800999856,-93.075866,-800112.9783525123,-14895786.64187778,14676417.30568967,-800433.4124455233,-14895769.42660947,14676417.30568967,0.0012325318690109,0.68772387877107,935.73195680231,300000.000000000175,6.33922443533335045,-0.110177143671719005,-31.429418633936919,300000.000000000175,0.780612488039259311,-1.62448031584504848,285.420718671593079,-3.68652676409360993e-07,3.82595505918950053e-09,2.40754653601691839e-08,300000.000000000175,97943.5179194631201,2.87031606088048455e-13,13.1448486231725621
0.32,-0.0001290983305198106,-8.786688223388203e-08,-2.559821339596457e-05,-0.005349156547062905,-0.0001322468395967503,-0.001065289489392567,0.0004502093257415181,-0.002978571912397807,-0.002897764449615315,2.606265668e-15,0.007658086985,1.50136709741e-06,1087.78374073,3.694730671171683e-09,-1.501360801117393e-06,2.29238310629847e-09,-2.371123256872708e-07,-7.749731887617128e-05,6.147064981176722e-06,0.004258608759294226,0.07926679819613552,5.09931677881853e-05,6.339224778781131,-0.1100277070505345,-31.42941957333761,3.694730671171683e-09,-1.501360801117393e-06,2.29238310629847e-09,1086.21797723173,-58.3435732939493,1.069233175545615e-06,6.062266482149527e-08,1.052220732547166e-06,1.069233175789144e-06,1.501360898727833e-06,4.075051742294146e-09,1.416836173735199e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.00388487131092248,11.40340040138129,90.00076876019307,0.7036061178319584,-0.07022716526989331,0.07027393001427931,0.7036107951718696,-0.3819604512435726,0.9163778246805255,-0.06301269710304883,0.1019180858053994,-0.3819616217493897,0.9163785483415592,-0.06300217242416721,0.101913698950181,0,0,44.533719491862,44.725800999856,-93.075866,-800091.2539938197,-14895787.8087651,14676417.30568967,-800433.4124455231,-14895769.42660946,14676417.30568967,0.0013160933516557,0.68772387877107,935.73195680231,320000.000000000175,6.33922532451703979,-0.110058265155228166,-31.4294256457167052,320000.000000000175,0.780612488039259533,-1.62448031584504848,285.420718671593079,4.57614801932243434e-07,1.24207577105125566e-09,4.31851665754488638e-10,320000.000000000175,97943.5179194631201,5.79502310240257098e-14,13.1448486231725621
0.34,-0.0001817304887434616,1.067382043090111e-07,-3.646101985626379e-05,0.0007702115722761328,6.812676556595918e-07,0.000192915859977007,0.0003975772006176539,-0.002978377140525708,-0.002908627422359669,5.582193109e-15,0.01120761959,2.19725256732e-06,1087.78374073,-6.533123596595526e-10,-2.197222829174366e-06,-1.141300792891062e-08,2.023405579987874e-07,6.738954236931716e-06,5.885394524762908e-07,0.004254445832796896,0.0792039113069874,-5.175484280722786e-06,6.339225219518511,-0.1099416456782362,-31.42942513799014,-6.533123596595526e-10,-2.197222829174366e-06,-1.141300792891062e-08,1086.218062338912,-58.34198864989104,1.574121031380188e-06,7.936466338370647e-08,1.530935358973543e-06,1.574121031739127e-06,2.197222090234138e-06,-2.896918587035862e-09,-1.120445280859121e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003881544159623544,11.40340040166572,90.00076811087779,0.7036061197796963,-0.07022718530255263,0.0702739099847027,0.7036107932252625,-0.3819604250970975,0.9163778356926112,-0.06301269485887047,0.1019180861699333,-0.3819616699194512,0.9163786052953007,-0.06300150194606052,0.101913420784198,0,0,44.533719491862,44.725800999856,-93.075866,-800069.5296334238,-14895788.97562072,14676417.3056897,-800433.4124455216,-14895769.42660943,14676417.3056897,0.0013996548343005,0.68772387877107,935.73195680231,340000.000000000175,6.33922404816269047,-0.109968889731840866,-31.4294215899015974,340000.000000000175,0.780612488039261532,-1.62448031584504848,285.420718671593079,6.69713293103365403e-07,-8.82980785328530773e-10,-3.41511721605860154e-09,340000.000000000175,97943.5179194631201,2.4941321303577275e-13,13.1448486231725621
0.36,-0.0001405643234829258,-7.082169557746728e-08,-2.821172368069051e-05,0.003419599030760565,0.0001780259614461355,0.0006690898441005152,0.0004387434015018335,-0.002978554522333796,-0.002900378303683836,3.328093038e-15,0.008653836442,1.69658366698e-06,1087.78374073,-9.654022135090362e-09,-1.695751405949829e-06,5.225043676119844e-08,9.027827725534728e-07,3.706614714477086e-05,-1.530117964645659e-05,0.004250137396124386,0.07917162535450969,-1.577494292717696e-05,6.339225921841032,-0.1099093696656451,-31.42944103415428,-9.654022135090362e-09,-1.695751405949829e-06,5.225043676119844e-08,1086.218147412405,-58.34040479010056,1.171617151598359e-06,6.670859390099532e-08,1.225258892102649e-06,1.171617151865829e-06,1.695754927299003e-06,8.672958402558881e-10,5.301522481450639e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003877991464496837,11.40340040266559,90.00076741273512,0.7036061218885792,-0.07022720669452796,0.0702738886045671,0.7036107911167261,-0.3819603971812094,0.9163778474499938,-0.06301269242631893,0.1019180865809876,-0.3819617163198978,0.9163786629938461,-0.06300083127952148,0.1019131426647422,0,0,44.533719491862,44.725800999856,-93.075866,-800047.8052713263,-14895790.14244465,14676417.30568973,-800433.4124455201,-14895769.42660941,14676417.30568973,0.0014832163169453,0.68772387877107,935.73195680231,360000.000000000233,6.33922344050592468,-0.109915072665643099,-31.4294173115922035,360000.000000000233,0.780612488039263419,-1.62448031584504848,285.420718671593079,5.1686610184073625e-07,2.6435177210999469e-10,1.6159040523461546e-08,360000.000000000233,97943.5179194631201,1.9493548398506057e-13,13.1448486231725621
0.38,-7.070163140125578e-05,8.629719120932037e-07,-1.425332536874609e-05,0.003025869247302786,-0.0001072530587058973,0.0005970442894666276,0.0005086061179432922,-0.002977620608820499,-0.002886420024803492,8.705910271e-16,0.004426067642,8.67730066399e-07,1087.78374072,2.153270950328118e-09,-8.662889445382147e-07,-4.994292871403413e-08,-3.913621386302167e-07,3.671051779383094e-05,5.82720052228491e-06,0.004253741655038149,0.07918665022602178,-3.022529942499352e-05,6.339224632328881,-0.1099084131917163,-31.42941990943816,2.153270950328118e-09,-8.662889445382147e-07,-4.994292871403413e-08,1086.218232452502,-58.33882127786892,6.521950386423408e-07,2.295650586148054e-08,5.719004271025314e-07,6.52195038791405e-07,8.662856684173895e-07,-7.763717580139594e-09,-4.944020317030258e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003875599503794046,11.40340040935388,90.00076694124481,0.703606123313647,-0.07022722113337661,0.07027387424755353,0.703610789684547,-0.3819603783837113,0.9163778553605023,-0.06301269079700812,0.1019180869107156,-0.3819617718385306,0.9163787168450375,-0.06300016141622511,0.101912864463822,0,0,44.533719491862,44.725800999856,-93.075866,-800026.0809075278,-14895791.30923691,14676417.30568975,-800433.4124455194,-14895769.42660939,14676417.30568975,0.0015667777995902,0.68772387877107,935.73195680231,380000.000000000233,6.33922604551706037,-0.109903283711645913,-31.4294317186824941,380000.000000000233,0.780612488039264529,-1.62448031584504848,285.420718671593079,2.64043871733620358e-07,-2.36638111842654849e-09,-1.50693739263082271e-08,380000.000000000233,97943.5179194631201,6.43003074411109901e-14,13.1448486231725621
0.4,-1.662337647557107e-05,-4.985026532350121e-09,-3.416313212093583e-06,0.001638239486710343,-1.969235903729925e-05,0.0003200440645732287,0.0005626843832066407,-0.002978488515329505,-0.002875583062858906,5.440563523e-17,0.00110645281,2.16919949746e-07,1087.78374073,2.429550395720722e-09,-2.168120744342183e-07,6.394236636772642e-09,-1.333155748077711e-07,2.183122041943264e-05,-1.770557520896397e-06,0.004252651693383391,0.07919180489924953,-1.43593080766391e-05,6.33922489261455,-0.1099227406467576,-31.4294275086792,2.429550395720722e-09,-2.168120744342183e-07,6.394236636772642e-09,1086.218317523101,-58.33723752830272,1.505031544117993e-07,1.202050288135305e-08,1.557516376181635e-07,1.505031544462381e-07,2.16812457599889e-07,3.64583208885129e-09,5.773278652961336e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003874593493953696,11.40340041265644,90.00076674161076,0.7036061239209253,-0.07022722720824648,0.0702738682131082,0.7036107890737332,-0.3819603704785646,0.9163778586869304,-0.06301269010270358,0.1019180870578024,-0.3819618382493097,0.9163787661116722,-0.06299949248795599,0.101912586080077,0,0,44.533719491862,44.725800999856,-93.075866,-800004.356542028,-14895792.4759975,14676417.30568976,-800433.4124455189,-14895769.42660938,14676417.30568976,0.001650339282235,0.68772387877107,935.73195680231,400000.000000000233,6.33922536399999004,-0.109916544372331088,-31.4294241208838372,400000.000000000233,0.780612488039265195,-1.62448031584504848,285.420718671593079,6.60844370764461744e-08,1.11124962068187313e-09,1.7596953334226152e-09,400000.000000000233,97943.5179194631201,6.66146617547931864e-15,13.1448486231725621
0.42,1.312190207201506e-05,-3.723480651747317e-08,2.613943876988112e-06,0.0009506222051871199,-8.563307396345113e-06,0.0001850338962975173,0.000592429662648341,-0.002978520760704594,-0.002869552810158241,2.831375496e-17,0.000798196259,1.56486287349e-07,1087.78374073,2.552431950369291e-09,1.563579272685025e-07,-5.800155143353053e-09,-4.823414982471079e-08,1.199748039165671e-05,-1.595888874949427e-07,0.004253367134164435,0.07919978800523719,-8.444627067602517e-06,6.339224977220662,-0.1099325261805258,-31.42942589797968,2.552431950369291e-09,1.563579272685025e-07,-5.800155143353053e-09,1086.218402585535,-58.33565363218785,-1.07123961862805e-07,-4.767154939355965e-09,-1.139723175038706e-07,-1.07123961887346e-07,-1.56358337302134e-07,1.355262995611192e-09,-6.179947587585593e-09,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003874505614043454,11.40340041165749,90.00076672307648,0.7036061239815319,-0.07022722773033503,0.07027386767873156,0.7036107890144838,-0.3819603697895275,0.9163778589785638,-0.06301269002901053,0.1019180870640347,-0.3819619118759933,0.9163788123430334,-0.06299882418030592,0.1019123075553256,0,0,44.533719491862,44.725800999856,-93.075866,-799982.632174827,-14895793.64272641,14676417.30568976,-800433.412445519,-14895769.42660938,14676417.30568976,0.0017339007648798,0.68772387877107,935.73195680231,420000.000000000291,6.33922516577762618,-0.109928133337851078,-31.4294256787664033,420000.000000000291,0.780612488039265195,-1.62448031584504848,285.420718671593079,-4.76580212096904432e-08,4.13084161062291251e-10,-1.88364802469608887e-09,420000.000000000291,97943.5179194631201,3.4212701518392045e-16,13.1448486231725621
0.44,2.053465759867291e-05,-1.455179695795831e-08,4.095763786623868e-06,0.0001059923539601494,2.105613121700099e-05,3.336258205139501e-05,0.0005998424146648473,-0.0029784980962277,-0.002868070971738725,7.177427739e-17,0.001270853144,2.49150616898e-07,1087.78374073,5.415770137444727e-11,2.478858269768721e-07,-2.507276912840111e-08,2.984881211911405e-07,2.115175333161634e-06,2.3793133332242e-06,0.00425455645621007,0.07920839222354767,-3.096944065264506e-06,6.339225325563463,-0.109942611279083,-31.42942335804616,5.415770137444727e-11,2.478858269768721e-07,-2.507276912840111e-08,1086.218487652043,-58.3340695430802,-1.5947043730493e-07,-1.516551088900347e-08,-1.908277149909113e-07,-1.594704373415054e-07,-2.478874564818507e-07,-4.904189860316169e-09,-2.457209302929925e-08,0.002312463523,3.718489303e-07,0.0001608020739,515.3307275,2116.228,2045.592859,0,0,0,0,0,0,0,0,0.05273832175,           0,-0.01032494063,           0,0.06369013378,           0,-0.01032494063,           0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,936.41968068108,0.68772387877107,0.003874875306996802,11.40340041483391,90.00076679508487,0.7036061237640556,-0.07022722552403386,0.07027386992407481,0.7036107892280079,-0.3819603726931387,0.9163778577521463,-0.06301269028797563,0.1019180870496344,-0.3819619890951219,0.9163788570558616,-0.06299815620530415,0.1019120290098314,0,0,44.533719491862,44.725800999856,-93.075866,-799960.9078059247,-14895794.80942364,14676417.30568976,-800433.4124455191,-14895769.42660938,14676417.30568976,0.0018174622475246,0.68772387877107,935.73195680231,440000.000000000291,6.33922464419205056,-0.109942087324557417,-31.4294275300568522,440000.000000000291,0.780612488039265195,-1.62448031584504848,285.420718671593079,-7.55560967356680953e-08,-1.49479706942436835e-09,-7.48957395533041001e-09,440000.000000000291,97943.5179194631201,3.09923608243819449e-15,13.1448486231725621
